wavenumber[1/cm],cross section[cm^2]
882.2750386098835,4.605e-19
882.2850827239855,4.621e-19
882.2951268380875,4.627e-19
882.3051709521897,4.6e-19
882.3152150662917,4.595e-19
882.3252591803937,4.637e-19
882.3353032944958,4.666e-19
882.3453474085978,4.653e-19
882.3553915226998,4.645e-19
882.365435636802,4.665e-19
882.375479750904,4.68e-19
882.385523865006,4.685e-19
882.395567979108,4.698e-19
882.4056120932102,4.706e-19
882.4156562073122,4.696e-19
882.4257003214142,4.696e-19
882.4357444355163,4.717e-19
882.4457885496183,4.732e-19
882.4558326637203,4.73e-19
882.4658767778224,4.739e-19
882.4759208919245,4.759e-19
882.4859650060265,4.76e-19
882.4960091201285,4.742e-19
882.5060532342306,4.738e-19
882.5160973483327,4.751e-19
882.5261414624347,4.762e-19
882.5361855765368,4.769e-19
882.5462296906388,4.77e-19
882.5562738047408,4.751e-19
882.5663179188429,4.723e-19
882.576362032945,4.718e-19
882.586406147047,4.733e-19
882.596450261149,4.733e-19
882.6064943752511,4.721e-19
882.6165384893532,4.722e-19
882.6265826034552,4.724e-19
882.6366267175572,4.714e-19
882.6466708316593,4.71e-19
882.6567149457613,4.715e-19
882.6667590598634,4.709e-19
882.6768031739655,4.696e-19
882.6868472880675,4.701e-19
882.6968914021695,4.713e-19
882.7069355162716,4.712e-19
882.7169796303737,4.703e-19
882.7270237444757,4.688e-19
882.7370678585777,4.672e-19
882.7471119726798,4.684e-19
882.7571560867818,4.72e-19
882.7672002008838,4.723e-19
882.777244314986,4.689e-19
882.787288429088,4.676e-19
882.79733254319,4.693e-19
882.807376657292,4.699e-19
882.8174207713942,4.697e-19
882.8274648854962,4.713e-19
882.8375089995982,4.728e-19
882.8475531137003,4.727e-19
882.8575972278023,4.722e-19
882.8676413419043,4.706e-19
882.8776854560065,4.67e-19
882.8877295701085,4.653e-19
882.8977736842105,4.679e-19
882.9078177983125,4.708e-19
882.9178619124147,4.702e-19
882.9279060265167,4.679e-19
882.9379501406187,4.663e-19
882.9479942547208,4.662e-19
882.9580383688228,4.679e-19
882.9680824829248,4.698e-19
882.9781265970269,4.693e-19
882.988170711129,4.671e-19
882.998214825231,4.663e-19
883.008258939333,4.681e-19
883.0183030534351,4.718e-19
883.0283471675372,4.745e-19
883.0383912816392,4.735e-19
883.0484353957413,4.714e-19
883.0584795098433,4.723e-19
883.0685236239453,4.748e-19
883.0785677380474,4.752e-19
883.0886118521495,4.755e-19
883.0986559662515,4.776e-19
883.1087000803535,4.786e-19
883.1187441944556,4.795e-19
883.1287883085577,4.845e-19
883.1388324226597,4.885e-19
883.1488765367617,4.855e-19
883.1589206508638,4.831e-19
883.1689647649658,4.904e-19
883.1790088790679,4.99e-19
883.18905299317,4.992e-19
883.199097107272,4.974e-19
883.209141221374,5.003e-19
883.2191853354761,5.025e-19
883.2292294495782,5.026e-19
883.2392735636802,5.058e-19
883.2493176777822,5.095e-19
883.2593617918843,5.072e-19
883.2694059059863,5.036e-19
883.2794500200883,5.068e-19
883.2894941341905,5.12e-19
883.2995382482925,5.113e-19
883.3095823623945,5.08e-19
883.3196264764965,5.086e-19
883.3296705905987,5.108e-19
883.3397147047007,5.107e-19
883.3497588188027,5.099e-19
883.3598029329048,5.113e-19
883.3698470470068,5.126e-19
883.3798911611088,5.113e-19
883.389935275211,5.091e-19
883.399979389313,5.092e-19
883.410023503415,5.106e-19
883.420067617517,5.101e-19
883.4301117316191,5.071e-19
883.4401558457212,5.048e-19
883.4501999598232,5.06e-19
883.4602440739253,5.092e-19
883.4702881880273,5.101e-19
883.4803323021293,5.079e-19
883.4903764162314,5.068e-19
883.5004205303335,5.084e-19
883.5104646444355,5.081e-19
883.5205087585375,5.04e-19
883.5305528726396,5.009e-19
883.5405969867417,5.016e-19
883.5506411008437,5.028e-19
883.5606852149458,5.02e-19
883.5707293290478,4.997e-19
883.5807734431498,4.968e-19
883.5908175572519,4.955e-19
883.600861671354,4.983e-19
883.610905785456,5.014e-19
883.620949899558,4.983e-19
883.6309940136601,4.923e-19
883.6410381277622,4.925e-19
883.6510822418642,4.978e-19
883.6611263559662,4.99e-19
883.6711704700683,4.937e-19
883.6812145841703,4.884e-19
883.6912586982723,4.883e-19
883.7013028123745,4.908e-19
883.7113469264765,4.904e-19
883.7213910405785,4.869e-19
883.7314351546806,4.861e-19
883.7414792687827,4.891e-19
883.7515233828847,4.897e-19
883.7615674969867,4.862e-19
883.7716116110888,4.85e-19
883.7816557251908,4.866e-19
883.7916998392928,4.852e-19
883.801743953395,4.819e-19
883.811788067497,4.828e-19
883.821832181599,4.862e-19
883.831876295701,4.855e-19
883.8419204098032,4.819e-19
883.8519645239052,4.802e-19
883.8620086380072,4.803e-19
883.8720527521093,4.795e-19
883.8820968662113,4.778e-19
883.8921409803133,4.77e-19
883.9021850944155,4.776e-19
883.9122292085175,4.77e-19
883.9222733226195,4.736e-19
883.9323174367215,4.708e-19
883.9423615508236,4.707e-19
883.9524056649257,4.698e-19
883.9624497790277,4.665e-19
883.9724938931298,4.65e-19
883.9825380072318,4.668e-19
883.9925821213338,4.673e-19
884.0026262354359,4.65e-19
884.012670349538,4.628e-19
884.02271446364,4.613e-19
884.032758577742,4.604e-19
884.0428026918441,4.603e-19
884.0528468059462,4.6e-19
884.0628909200482,4.586e-19
884.0729350341503,4.577e-19
884.0829791482523,4.576e-19
884.0930232623543,4.566e-19
884.1030673764564,4.568e-19
884.1131114905585,4.578e-19
884.1231556046605,4.55e-19
884.1331997187625,4.509e-19
884.1432438328646,4.537e-19
884.1532879469667,4.594e-19
884.1633320610687,4.572e-19
884.1733761751707,4.513e-19
884.1834202892728,4.524e-19
884.1934644033748,4.572e-19
884.2035085174768,4.563e-19
884.213552631579,4.515e-19
884.223596745681,4.483e-19
884.233640859783,4.467e-19
884.2436849738851,4.463e-19
884.2537290879872,4.476e-19
884.2637732020892,4.481e-19
884.2738173161912,4.461e-19
884.2838614302933,4.433e-19
884.2939055443953,4.414e-19
884.3039496584973,4.407e-19
884.3139937725995,4.403e-19
884.3240378867015,4.375e-19
884.3340820008035,4.332e-19
884.3441261149055,4.323e-19
884.3541702290077,4.345e-19
884.3642143431097,4.336e-19
884.3742584572117,4.291e-19
884.3843025713138,4.263e-19
884.3943466854158,4.265e-19
884.4043907995178,4.266e-19
884.41443491362,4.258e-19
884.424479027722,4.244e-19
884.434523141824,4.232e-19
884.444567255926,4.231e-19
884.4546113700281,4.22e-19
884.4646554841302,4.182e-19
884.4746995982322,4.16e-19
884.4847437123343,4.179e-19
884.4947878264363,4.178e-19
884.5048319405383,4.141e-19
884.5148760546404,4.142e-19
884.5249201687425,4.175e-19
884.5349642828445,4.158e-19
884.5450083969465,4.105e-19
884.5550525110486,4.098e-19
884.5650966251507,4.114e-19
884.5751407392527,4.086e-19
884.5851848533548,4.042e-19
884.5952289674568,4.035e-19
884.6052730815588,4.042e-19
884.6153171956609,4.029e-19
884.625361309763,4.009e-19
884.635405423865,3.998e-19
884.645449537967,3.983e-19
884.6554936520691,3.954e-19
884.6655377661712,3.928e-19
884.6755818802732,3.938e-19
884.6856259943752,3.969e-19
884.6956701084773,3.964e-19
884.7057142225793,3.917e-19
884.7157583366813,3.889e-19
884.7258024507835,3.904e-19
884.7358465648855,3.916e-19
884.7458906789875,3.899e-19
884.7559347930896,3.866e-19
884.7659789071917,3.829e-19
884.7760230212937,3.806e-19
884.7860671353957,3.816e-19
884.7961112494978,3.828e-19
884.8061553635998,3.809e-19
884.8161994777018,3.794e-19
884.826243591804,3.818e-19
884.836287705906,3.843e-19
884.846331820008,3.834e-19
884.85637593411,3.814e-19
884.8664200482121,3.796e-19
884.8764641623142,3.767e-19
884.8865082764162,3.748e-19
884.8965523905183,3.769e-19
884.9065965046203,3.794e-19
884.9166406187223,3.776e-19
884.9266847328245,3.733e-19
884.9367288469265,3.719e-19
884.9467729610285,3.729e-19
884.9568170751306,3.722e-19
884.9668611892326,3.7e-19
884.9769053033347,3.694e-19
884.9869494174367,3.705e-19
884.9969935315388,3.707e-19
885.0070376456408,3.698e-19
885.0170817597428,3.683e-19
885.0271258738449,3.653e-19
885.037169987947,3.628e-19
885.047214102049,3.632e-19
885.057258216151,3.634e-19
885.0673023302531,3.604e-19
885.0773464443552,3.585e-19
885.0873905584572,3.605e-19
885.0974346725593,3.613e-19
885.1074787866613,3.593e-19
885.1175229007633,3.594e-19
885.1275670148655,3.605e-19
885.1376111289675,3.579e-19
885.1476552430695,3.559e-19
885.1576993571715,3.597e-19
885.1677434712736,3.624e-19
885.1777875853757,3.587e-19
885.1878316994777,3.549e-19
885.1978758135798,3.556e-19
885.2079199276818,3.567e-19
885.2179640417838,3.571e-19
885.2280081558858,3.589e-19
885.238052269988,3.592e-19
885.24809638409,3.556e-19
885.258140498192,3.542e-19
885.2681846122941,3.574e-19
885.2782287263962,3.584e-19
885.2882728404982,3.539e-19
885.2983169546003,3.501e-19
885.3083610687023,3.512e-19
885.3184051828043,3.53e-19
885.3284492969063,3.528e-19
885.3384934110085,3.527e-19
885.3485375251105,3.536e-19
885.3585816392125,3.532e-19
885.3686257533146,3.523e-19
885.3786698674166,3.529e-19
885.3887139815187,3.529e-19
885.3987580956207,3.501e-19
885.4088022097228,3.474e-19
885.4188463238248,3.484e-19
885.4288904379268,3.51e-19
885.438934552029,3.522e-19
885.448978666131,3.52e-19
885.459022780233,3.51e-19
885.4690668943351,3.502e-19
885.4791110084371,3.51e-19
885.4891551225392,3.524e-19
885.4991992366412,3.525e-19
885.5092433507433,3.528e-19
885.5192874648453,3.54e-19
885.5293315789473,3.527e-19
885.5393756930495,3.501e-19
885.5494198071515,3.519e-19
885.5594639212535,3.555e-19
885.5695080353555,3.556e-19
885.5795521494576,3.555e-19
885.5895962635597,3.585e-19
885.5996403776617,3.587e-19
885.6096844917638,3.548e-19
885.6197286058658,3.547e-19
885.6297727199678,3.578e-19
885.63981683407,3.566e-19
885.649860948172,3.534e-19
885.659905062274,3.537e-19
885.669949176376,3.539e-19
885.6799932904781,3.515e-19
885.6900374045802,3.519e-19
885.7000815186822,3.542e-19
885.7101256327843,3.523e-19
885.7201697468863,3.492e-19
885.7302138609883,3.507e-19
885.7402579750903,3.53e-19
885.7503020891925,3.52e-19
885.7603462032945,3.51e-19
885.7703903173965,3.518e-19
885.7804344314986,3.511e-19
885.7904785456006,3.499e-19
885.8005226597027,3.515e-19
885.8105667738048,3.542e-19
885.8206108879068,3.543e-19
885.8306550020088,3.523e-19
885.8406991161108,3.514e-19
885.850743230213,3.529e-19
885.860787344315,3.556e-19
885.870831458417,3.573e-19
885.8808755725191,3.573e-19
885.8909196866211,3.566e-19
885.9009638007232,3.56e-19
885.9110079148252,3.566e-19
885.9210520289273,3.591e-19
885.9310961430293,3.603e-19
885.9411402571313,3.584e-19
885.9511843712335,3.578e-19
885.9612284853355,3.604e-19
885.9712725994375,3.609e-19
885.9813167135396,3.585e-19
885.9913608276416,3.588e-19
886.0014049417437,3.609e-19
886.0114490558457,3.595e-19
886.0214931699478,3.578e-19
886.0315372840498,3.61e-19
886.0415813981518,3.637e-19
886.051625512254,3.615e-19
886.061669626356,3.592e-19
886.071713740458,3.603e-19
886.08175785456,3.618e-19
886.0918019686621,3.63e-19
886.1018460827642,3.647e-19
886.1118901968662,3.648e-19
886.1219343109683,3.636e-19
886.1319784250703,3.641e-19
886.1420225391723,3.66e-19
886.1520666532745,3.669e-19
886.1621107673765,3.674e-19
886.1721548814785,3.688e-19
886.1821989955805,3.706e-19
886.1922431096826,3.732e-19
886.2022872237847,3.758e-19
886.2123313378867,3.757e-19
886.2223754519888,3.749e-19
886.2324195660908,3.775e-19
886.2424636801928,3.804e-19
886.2525077942948,3.793e-19
886.262551908397,3.78e-19
886.272596022499,3.809e-19
886.282640136601,3.845e-19
886.2926842507031,3.859e-19
886.3027283648051,3.861e-19
886.3127724789072,3.866e-19
886.3228165930093,3.877e-19
886.3328607071113,3.905e-19
886.3429048212133,3.931e-19
886.3529489353153,3.93e-19
886.3629930494175,3.915e-19
886.3730371635195,3.915e-19
886.3830812776215,3.928e-19
886.3931253917236,3.945e-19
886.4031695058256,3.959e-19
886.4132136199277,3.958e-19
886.4232577340297,3.95e-19
886.4333018481318,3.966e-19
886.4433459622338,3.996e-19
886.4533900763358,4.009e-19
886.463434190438,4.007e-19
886.47347830454,4.006e-19
886.483522418642,4.003e-19
886.4935665327441,4.005e-19
886.5036106468461,4.025e-19
886.5136547609482,4.044e-19
886.5236988750502,4.044e-19
886.5337429891523,4.035e-19
886.5437871032543,4.039e-19
886.5538312173563,4.063e-19
886.5638753314585,4.101e-19
886.5739194455605,4.117e-19
886.5839635596625,4.09e-19
886.5940076737645,4.06e-19
886.6040517878666,4.068e-19
886.6140959019687,4.084e-19
886.6241400160707,4.083e-19
886.6341841301728,4.083e-19
886.6442282442748,4.084e-19
886.6542723583768,4.067e-19
886.664316472479,4.063e-19
886.674360586581,4.094e-19
886.684404700683,4.102e-19
886.694448814785,4.065e-19
886.7044929288871,4.049e-19
886.7145370429891,4.07e-19
886.7245811570912,4.07e-19
886.7346252711933,4.053e-19
886.7446693852953,4.066e-19
886.7547134993973,4.086e-19
886.7647576134993,4.059e-19
886.7748017276015,4.023e-19
886.7848458417035,4.031e-19
886.7948899558055,4.052e-19
886.8049340699076,4.043e-19
886.8149781840096,4.027e-19
886.8250222981117,4.04e-19
886.8350664122138,4.062e-19
886.8451105263158,4.068e-19
886.8551546404178,4.068e-19
886.8651987545198,4.075e-19
886.875242868622,4.077e-19
886.885286982724,4.082e-19
886.895331096826,4.107e-19
886.9053752109281,4.12e-19
886.9154193250301,4.09e-19
886.9254634391322,4.068e-19
886.9355075532342,4.103e-19
886.9455516673363,4.136e-19
886.9555957814383,4.114e-19
886.9656398955403,4.091e-19
886.9756840096425,4.113e-19
886.9857281237445,4.129e-19
886.9957722378465,4.113e-19
887.0058163519486,4.111e-19
887.0158604660506,4.125e-19
887.0259045801527,4.122e-19
887.0359486942547,4.112e-19
887.0459928083568,4.117e-19
887.0560369224588,4.116e-19
887.0660810365608,4.105e-19
887.076125150663,4.11e-19
887.086169264765,4.126e-19
887.096213378867,4.133e-19
887.106257492969,4.144e-19
887.1163016070711,4.162e-19
887.1263457211732,4.164e-19
887.1363898352752,4.155e-19
887.1464339493773,4.153e-19
887.1564780634793,4.156e-19
887.1665221775813,4.166e-19
887.1765662916835,4.182e-19
887.1866104057855,4.183e-19
887.1966545198875,4.167e-19
887.2066986339895,4.174e-19
887.2167427480916,4.2e-19
887.2267868621936,4.207e-19
887.2368309762957,4.209e-19
887.2468750903978,4.246e-19
887.2569192044998,4.289e-19
887.2669633186018,4.298e-19
887.2770074327038,4.298e-19
887.287051546806,4.311e-19
887.297095660908,4.33e-19
887.30713977501,4.358e-19
887.3171838891121,4.394e-19
887.3272280032141,4.404e-19
887.3372721173162,4.4e-19
887.3473162314183,4.425e-19
887.3573603455203,4.466e-19
887.3674044596223,4.485e-19
887.3774485737243,4.492e-19
887.3874926878265,4.511e-19
887.3975368019285,4.536e-19
887.4075809160305,4.569e-19
887.4176250301326,4.608e-19
887.4276691442346,4.623e-19
887.4377132583367,4.618e-19
887.4477573724387,4.637e-19
887.4578014865408,4.68e-19
887.4678456006428,4.698e-19
887.4778897147448,4.686e-19
887.487933828847,4.685e-19
887.497977942949,4.697e-19
887.508022057051,4.707e-19
887.5180661711531,4.72e-19
887.5281102852551,4.739e-19
887.5381543993572,4.762e-19
887.5481985134592,4.789e-19
887.5582426275613,4.796e-19
887.5682867416633,4.765e-19
887.5783308557653,4.745e-19
887.5883749698675,4.777e-19
887.5984190839695,4.807e-19
887.6084631980715,4.779e-19
887.6185073121735,4.754e-19
887.6285514262756,4.794e-19
887.6385955403777,4.845e-19
887.6486396544797,4.831e-19
887.6586837685818,4.791e-19
887.6687278826838,4.788e-19
887.6787719967858,4.803e-19
887.688816110888,4.799e-19
887.69886022499,4.788e-19
887.708904339092,4.787e-19
887.718948453194,4.789e-19
887.7289925672961,4.798e-19
887.7390366813981,4.818e-19
887.7490807955002,4.813e-19
887.7591249096023,4.777e-19
887.7691690237043,4.767e-19
887.7792131378063,4.8e-19
887.7892572519083,4.815e-19
887.7993013660105,4.797e-19
887.8093454801125,4.797e-19
887.8193895942145,4.814e-19
887.8294337083166,4.797e-19
887.8394778224186,4.769e-19
887.8495219365207,4.779e-19
887.8595660506228,4.801e-19
887.8696101647248,4.789e-19
887.8796542788268,4.768e-19
887.8896983929288,4.774e-19
887.899742507031,4.806e-19
887.909786621133,4.846e-19
887.919830735235,4.859e-19
887.9298748493371,4.831e-19
887.9399189634391,4.818e-19
887.9499630775412,4.851e-19
887.9600071916432,4.869e-19
887.9700513057453,4.842e-19
887.9800954198473,4.834e-19
887.9901395339493,4.858e-19
888.0001836480515,4.859e-19
888.0102277621535,4.846e-19
888.0202718762555,4.86e-19
888.0303159903576,4.866e-19
888.0403601044596,4.844e-19
888.0504042185617,4.85e-19
888.0604483326637,4.883e-19
888.0704924467658,4.882e-19
888.0805365608678,4.864e-19
888.0905806749698,4.878e-19
888.100624789072,4.891e-19
888.110668903174,4.88e-19
888.120713017276,4.886e-19
888.130757131378,4.911e-19
888.1408012454801,4.906e-19
888.1508453595821,4.89e-19
888.1608894736842,4.905e-19
888.1709335877863,4.923e-19
888.1809777018883,4.921e-19
888.1910218159903,4.927e-19
888.2010659300925,4.947e-19
888.2111100441945,4.956e-19
888.2211541582965,4.97e-19
888.2311982723985,5.001e-19
888.2412423865006,5.027e-19
888.2512865006026,5.043e-19
888.2613306147047,5.066e-19
888.2713747288068,5.088e-19
888.2814188429088,5.102e-19
888.2914629570108,5.124e-19
888.3015070711128,5.153e-19
888.311551185215,5.178e-19
888.321595299317,5.217e-19
888.331639413419,5.26e-19
888.3416835275211,5.268e-19
888.3517276416231,5.262e-19
888.3617717557252,5.302e-19
888.3718158698273,5.373e-19
888.3818599839293,5.411e-19
888.3919040980313,5.418e-19
888.4019482121333,5.441e-19
888.4119923262355,5.484e-19
888.4220364403375,5.53e-19
888.4320805544395,5.58e-19
888.4421246685416,5.631e-19
888.4521687826436,5.671e-19
888.4622128967457,5.703e-19
888.4722570108477,5.748e-19
888.4823011249498,5.819e-19
888.4923452390518,5.891e-19
888.5023893531538,5.932e-19
888.512433467256,5.955e-19
888.522477581358,6.003e-19
888.53252169546,6.066e-19
888.5425658095621,6.1e-19
888.5526099236641,6.111e-19
888.5626540377662,6.141e-19
888.5726981518682,6.174e-19
888.5827422659703,6.178e-19
888.5927863800723,6.178e-19
888.6028304941743,6.198e-19
888.6128746082765,6.21e-19
888.6229187223785,6.203e-19
888.6329628364805,6.2e-19
888.6430069505825,6.206e-19
888.6530510646846,6.211e-19
888.6630951787866,6.222e-19
888.6731392928887,6.227e-19
888.6831834069908,6.197e-19
888.6932275210928,6.156e-19
888.7032716351948,6.152e-19
888.713315749297,6.16e-19
888.723359863399,6.136e-19
888.733403977501,6.106e-19
888.743448091603,6.105e-19
888.7534922057051,6.101e-19
888.7635363198071,6.068e-19
888.7735804339092,6.041e-19
888.7836245480113,6.038e-19
888.7936686621133,6.03e-19
888.8037127762153,6.005e-19
888.8137568903173,5.982e-19
888.8238010044195,5.964e-19
888.8338451185215,5.94e-19
888.8438892326235,5.922e-19
888.8539333467256,5.92e-19
888.8639774608276,5.914e-19
888.8740215749297,5.891e-19
888.8840656890318,5.867e-19
888.8941098031338,5.852e-19
888.9041539172358,5.841e-19
888.9141980313378,5.832e-19
888.92424214544,5.822e-19
888.934286259542,5.803e-19
888.944330373644,5.78e-19
888.9543744877461,5.764e-19
888.9644186018481,5.746e-19
888.9744627159502,5.717e-19
888.9845068300522,5.692e-19
888.9945509441543,5.681e-19
889.0045950582563,5.666e-19
889.0146391723583,5.639e-19
889.0246832864605,5.615e-19
889.0347274005625,5.607e-19
889.0447715146645,5.597e-19
889.0548156287666,5.556e-19
889.0648597428686,5.495e-19
889.0749038569706,5.467e-19
889.0849479710727,5.486e-19
889.0949920851748,5.489e-19
889.1050361992768,5.436e-19
889.1150803133788,5.38e-19
889.125124427481,5.367e-19
889.135168541583,5.359e-19
889.145212655685,5.326e-19
889.155256769787,5.295e-19
889.1653008838891,5.271e-19
889.1753449979911,5.243e-19
889.1853891120932,5.227e-19
889.1954332261953,5.229e-19
889.2054773402973,5.21e-19
889.2155214543993,5.171e-19
889.2255655685015,5.155e-19
889.2356096826035,5.159e-19
889.2456537967055,5.146e-19
889.2556979108075,5.133e-19
889.2657420249096,5.126e-19
889.2757861390116,5.093e-19
889.2858302531137,5.052e-19
889.2958743672158,5.062e-19
889.3059184813178,5.091e-19
889.3159625954198,5.069e-19
889.3260067095218,5.023e-19
889.336050823624,5.013e-19
889.346094937726,5.017e-19
889.356139051828,4.999e-19
889.3661831659301,4.964e-19
889.3762272800321,4.921e-19
889.3862713941342,4.882e-19
889.3963155082363,4.865e-19
889.4063596223383,4.854e-19
889.4164037364403,4.818e-19
889.4264478505424,4.767e-19
889.4364919646445,4.731e-19
889.4465360787465,4.709e-19
889.4565801928485,4.694e-19
889.4666243069506,4.69e-19
889.4766684210526,4.676e-19
889.4867125351547,4.642e-19
889.4967566492568,4.614e-19
889.5068007633588,4.6e-19
889.5168448774608,4.578e-19
889.5268889915628,4.559e-19
889.536933105665,4.55e-19
889.546977219767,4.519e-19
889.557021333869,4.473e-19
889.5670654479711,4.465e-19
889.5771095620731,4.484e-19
889.5871536761751,4.466e-19
889.5971977902773,4.422e-19
889.6072419043793,4.398e-19
889.6172860184813,4.379e-19
889.6273301325833,4.35e-19
889.6373742466855,4.347e-19
889.6474183607875,4.36e-19
889.6574624748895,4.338e-19
889.6675065889916,4.294e-19
889.6775507030936,4.28e-19
889.6875948171956,4.28e-19
889.6976389312977,4.257e-19
889.7076830453998,4.222e-19
889.7177271595018,4.196e-19
889.7277712736038,4.175e-19
889.737815387706,4.163e-19
889.747859501808,4.158e-19
889.75790361591,4.148e-19
889.7679477300121,4.132e-19
889.7779918441141,4.119e-19
889.7880359582161,4.102e-19
889.7980800723182,4.086e-19
889.8081241864203,4.081e-19
889.8181683005223,4.074e-19
889.8282124146243,4.052e-19
889.8382565287264,4.041e-19
889.8483006428285,4.048e-19
889.8583447569305,4.034e-19
889.8683888710325,3.999e-19
889.8784329851346,3.985e-19
889.8884770992366,3.989e-19
889.8985212133387,3.97e-19
889.9085653274408,3.942e-19
889.9186094415428,3.945e-19
889.9286535556448,3.963e-19
889.938697669747,3.962e-19
889.948741783849,3.952e-19
889.958785897951,3.958e-19
889.968830012053,3.974e-19
889.9788741261551,3.982e-19
889.9889182402571,3.981e-19
889.9989623543592,3.979e-19
890.0090064684613,3.981e-19
890.0190505825633,3.984e-19
890.0290946966653,3.979e-19
890.0391388107673,3.985e-19
890.0491829248695,4.012e-19
890.0592270389715,4.015e-19
890.0692711530735,3.966e-19
890.0793152671756,3.927e-19
890.0893593812776,3.945e-19
890.0994034953796,3.961e-19
890.1094476094818,3.935e-19
890.1194917235838,3.921e-19
890.1295358376858,3.941e-19
890.1395799517878,3.939e-19
890.14962406589,3.926e-19
890.159668179992,3.957e-19
890.169712294094,3.989e-19
890.1797564081961,3.963e-19
890.1898005222981,3.943e-19
890.1998446364001,3.978e-19
890.2098887505022,4.002e-19
890.2199328646043,3.981e-19
890.2299769787063,3.975e-19
890.2400210928083,3.985e-19
890.2500652069104,3.961e-19
890.2601093210125,3.937e-19
890.2701534351145,3.962e-19
890.2801975492166,3.98e-19
890.2902416633186,3.96e-19
890.3002857774206,3.957e-19
890.3103298915227,3.973e-19
890.3203740056248,3.963e-19
890.3304181197268,3.954e-19
890.3404622338288,3.981e-19
890.350506347931,3.994e-19
890.360550462033,3.977e-19
890.370594576135,3.994e-19
890.380638690237,4.04e-19
890.3906828043391,4.045e-19
890.4007269184411,4.026e-19
890.4107710325432,4.04e-19
890.4208151466453,4.062e-19
890.4308592607473,4.057e-19
890.4409033748493,4.046e-19
890.4509474889514,4.049e-19
890.4609916030535,4.056e-19
890.4710357171555,4.067e-19
890.4810798312575,4.076e-19
890.4911239453596,4.064e-19
890.5011680594616,4.046e-19
890.5112121735636,4.055e-19
890.5212562876658,4.077e-19
890.5313004017678,4.081e-19
890.5413445158698,4.071e-19
890.5513886299718,4.061e-19
890.561432744074,4.053e-19
890.571476858176,4.06e-19
890.581520972278,4.088e-19
890.5915650863801,4.121e-19
890.6016092004821,4.142e-19
890.6116533145841,4.145e-19
890.6216974286863,4.134e-19
890.6317415427883,4.131e-19
890.6417856568903,4.158e-19
890.6518297709923,4.194e-19
890.6618738850945,4.194e-19
890.6719179991965,4.166e-19
890.6819621132985,4.159e-19
890.6920062274006,4.19e-19
890.7020503415026,4.231e-19
890.7120944556046,4.252e-19
890.7221385697067,4.247e-19
890.7321826838088,4.239e-19
890.7422267979108,4.258e-19
890.7522709120128,4.3e-19
890.762315026115,4.323e-19
890.772359140217,4.313e-19
890.782403254319,4.307e-19
890.7924473684211,4.328e-19
890.8024914825231,4.353e-19
890.8125355966251,4.351e-19
890.8225797107272,4.338e-19
890.8326238248293,4.338e-19
890.8426679389313,4.35e-19
890.8527120530333,4.364e-19
890.8627561671354,4.373e-19
890.8728002812375,4.371e-19
890.8828443953395,4.37e-19
890.8928885094415,4.393e-19
890.9029326235436,4.423e-19
890.9129767376456,4.429e-19
890.9230208517477,4.433e-19
890.9330649658498,4.459e-19
890.9431090799518,4.478e-19
890.9531531940538,4.473e-19
890.9631973081559,4.481e-19
890.973241422258,4.502e-19
890.98328553636,4.505e-19
890.993329650462,4.516e-19
891.0033737645641,4.555e-19
891.0134178786661,4.569e-19
891.0234619927681,4.552e-19
891.0335061068703,4.578e-19
891.0435502209723,4.628e-19
891.0535943350743,4.618e-19
891.0636384491763,4.586e-19
891.0736825632785,4.617e-19
891.0837266773805,4.662e-19
891.0937707914825,4.659e-19
891.1038149055846,4.656e-19
891.1138590196866,4.68e-19
891.1239031337886,4.691e-19
891.1339472478908,4.691e-19
891.1439913619928,4.702e-19
891.1540354760948,4.697e-19
891.1640795901968,4.693e-19
891.174123704299,4.735e-19
891.184167818401,4.777e-19
891.194211932503,4.756e-19
891.2042560466051,4.728e-19
891.2143001607071,4.752e-19
891.2243442748091,4.779e-19
891.2343883889112,4.775e-19
891.2444325030133,4.771e-19
891.2544766171153,4.777e-19
891.2645207312173,4.774e-19
891.2745648453194,4.77e-19
891.2846089594215,4.773e-19
891.2946530735235,4.781e-19
891.3046971876256,4.807e-19
891.3147413017276,4.828e-19
891.3247854158296,4.81e-19
891.3348295299317,4.793e-19
891.3448736440338,4.826e-19
891.3549177581358,4.85e-19
891.3649618722378,4.829e-19
891.3750059863399,4.829e-19
891.385050100442,4.872e-19
891.395094214544,4.884e-19
891.405138328646,4.852e-19
891.4151824427481,4.836e-19
891.4252265568501,4.846e-19
891.4352706709521,4.864e-19
891.4453147850543,4.89e-19
891.4553588991563,4.892e-19
891.4654030132583,4.855e-19
891.4754471273604,4.839e-19
891.4854912414625,4.879e-19
891.4955353555645,4.911e-19
891.5055794696665,4.885e-19
891.5156235837686,4.838e-19
891.5256676978706,4.816e-19
891.5357118119726,4.828e-19
891.5457559260748,4.848e-19
891.5558000401768,4.833e-19
891.5658441542788,4.793e-19
891.5758882683808,4.789e-19
891.585932382483,4.823e-19
891.595976496585,4.832e-19
891.606020610687,4.814e-19
891.6160647247891,4.816e-19
891.6261088388911,4.829e-19
891.6361529529931,4.822e-19
891.6461970670953,4.816e-19
891.6562411811973,4.823e-19
891.6662852952993,4.822e-19
891.6763294094013,4.816e-19
891.6863735235034,4.82e-19
891.6964176376055,4.815e-19
891.7064617517075,4.807e-19
891.7165058658096,4.823e-19
891.7265499799116,4.838e-19
